,listing_url,last_scraped,name,neighborhood_overview,host_id,host_name,host_location,host_response_time,host_acceptance_rate,host_thumbnail_url,host_neighbourhood,host_total_listings_count,host_has_profile_pic,neighbourhood,neighbourhood_group_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,availability_eoy,estimated_occupancy_l365d,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
34,https://www.airbnb.com/rooms/583255,2025-06-19,"Boston Beauty, Walk to C and B line",,306407,Valery,"Brookline, MA",,,https://a0.muscache.com/im/pictures/user/990e325e-60a4-4133-a42e-0343d09417b3.jpg?aki_policy=profile_small,Allston-Brighton,2,t,,,-71.14647,Entire home/apt,,1.0,"[""Essentials"", ""Kitchen"", ""Washer"", ""Heating"", ""Iron"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Shampoo"", ""Dryer""]",91,91,1125,91.0,,0,0,2025-06-19,0,0,0,2012-10-01,5.0,5.0,5.0,5.0,f,1,0
35,https://www.airbnb.com/rooms/601750,2025-06-19,145R1 | The Redlands 1 | 2BR 1BA w/AC | Private,,71783,Lance,"Boston, MA",within a few hours,96%,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,Dorchester,97,t,,,-71.15293,Entire home/apt,1.0,2.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Washer"", ""Drying rack for clothing"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Shared patio or balcony"", ""Dedicated workspace"", ""Dishes and silverware"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Housekeeping available from 9:00\u202fAM to 5:00\u202fPM, Monday to Friday - available at extra cost"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Indoor fireplace: wood-burning"", ""Carbon monoxide alarm"", ""Bed linens"", ""Ceiling fan"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""55 inch HDTV"", ""Pets allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Paid parking lot on premises \u2013 1 space"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Rice maker"", ""Gas stove"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Single level home"", ""Central heating"", ""Coffee maker: drip coffee maker"", ""Portable fans"", ""Bathtub"", ""Free parking on premises"", ""Free street parking""]",30,30,180,30.0,,0,25,2025-06-19,0,131,0,,,,,,f,18,0
36,https://www.airbnb.com/rooms/601763,2025-06-19,25A2 | The Alameda 2 | 2BR 1BA w/AC & WD | Private,"✔ Set in a family-friendly neighborhood where community spirit thrives<br />✔ Just a short stroll to Starbucks, local grocery stores, and dining options<br />✔ Conveniently close to public transportation, reducing commute times into downtown Boston<br />✔ Nearby parks and walking trails offer outdoor relaxation and recreation<br />✔ A welcoming area for exploring with vibrant local culture and activities, compelling you to delve into the Boston experience",71783,Lance,"Boston, MA",within a few hours,96%,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,Dorchester,97,t,Neighborhood highlights,,-71.15407,Entire home/apt,1.0,3.0,"[""Wine glasses"", ""Essentials"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Dedicated workspace"", ""Dishes and silverware"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""TV with standard cable"", ""Hair dryer"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Stove"", ""Bathtub"", ""Free parking on premises"", ""Free street parking""]",30,30,1125,30.0,,0,0,2025-06-19,0,92,0,2017-04-05,4.56,4.67,4.42,4.44,t,18,0
37,https://www.airbnb.com/rooms/611081,2025-06-19,Houseboat in Boston Harbor,"The location is quiet, residential in nature. The harbor walk is steps away.  Thomas Menino Park is next to the marina with great skyline views and children's playground. we are a block from Spaulding rehab.  You can escape from the frenetic pace of downtown in the evening and enjoy solitude on the boat.",3029783,Deborah,,within an hour,100%,https://a0.muscache.com/im/pictures/user/86735f20-796d-4576-bc2f-5fb9ce4c44b1.jpg?aki_policy=profile_small,Charlestown,21,t,Neighborhood highlights,,-71.04981,Entire home/apt,1.0,1.0,"[""Essentials"", ""Patio or balcony"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Bay view"", ""City skyline view"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Marina view"", ""Host greets you"", ""Hair dryer"", ""Harbor view"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""TV"", ""Laundromat nearby"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Paid parking on premises"", ""Exterior security cameras on property"", ""Coffee maker""]",2,1,1125,1.3,,3,30,2025-06-19,14,131,84,2016-09-15,4.8,4.69,4.85,4.65,t,3,0
38,https://www.airbnb.com/rooms/619142,2025-06-19,Getaway in Historic Charlestown,"The neighborhood is a mix of late 1800's style homes. The majority of the properties are owner-occupied. It's a nice mix of lifelong 'Townies', young professionals, and families.",501427,Joe,"Boston, MA",within an hour,100%,https://a0.muscache.com/im/users/501427/profile_pic/1366841971/original.jpg?aki_policy=profile_small,Charlestown,2,t,Neighborhood highlights,,-71.063095,Entire home/apt,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Books and reading material"", ""Coffee"", ""Hot water kettle"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Host greets you"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Refrigerator"", ""Window AC unit"", ""TV"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Gas stove"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Portable fans"", ""Coffee maker""]",3,3,1125,3.0,,0,0,2025-06-19,7,2,42,2012-08-08,4.79,4.68,4.97,4.74,f,1,0
39,https://www.airbnb.com/rooms/646087,2025-06-19,1 Bed in Charming Southie Townhouse near BCEC,"Quiet neighborhood feel within close proximity to all Boston has to offer. Easy walk to the beach, restaurants, grocery stores and shops.<br />Very walkable to The Boston Convention and Exhibition Center and South Boston Seaport district.",3236611,Ingrid,"Boston, MA",within a day,0%,https://a0.muscache.com/im/pictures/user/7b87423a-82ad-4a91-be69-ccb6ec37b638.jpg?aki_policy=profile_small,South Boston,1,t,Neighborhood highlights,,-71.04983,Private room,1.0,1.0,"[""Essentials"", ""Washer"", ""Patio or balcony"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Breakfast"", ""Carbon monoxide alarm"", ""Microwave"", ""Host greets you"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Refrigerator"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Backyard"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Coffee maker"", ""Free street parking""]",2,2,7,2.0,,0,16,2025-06-19,0,106,0,2016-06-18,5.0,5.0,5.0,4.75,f,0,0
40,https://www.airbnb.com/rooms/708802,2025-06-19,Boston / Charlestown Apartment,A quiet residential historic neighborhood. Highlights include the Bunker Hill Monument and the Charlestown Navy Yard.,3648427,Gerard Anthony,"Boston, MA",within an hour,91%,https://a0.muscache.com/im/pictures/user/c98cf98f-2b28-45a6-a98d-111758dca4f9.jpg?aki_policy=profile_small,Charlestown,2,t,Neighborhood highlights,,-71.06332397460938,Entire home/apt,1.0,1.0,"[""Essentials"", ""Private entrance"", ""Patio or balcony"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Self check-in"", ""BBQ grill"", ""Free dryer \u2013 In unit"", ""Oven"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Extra pillows and blankets"", ""Window AC unit"", ""Fire extinguisher"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Backyard"", ""Heating"", ""Iron"", ""Wifi"", ""Hangers"", ""Stove"", ""Coffee maker""]",2,2,60,2.0,,8,40,2025-06-19,45,65,255,2012-10-13,4.91,4.93,4.97,4.85,f,1,0
41,https://www.airbnb.com/rooms/743211,2025-06-19,Unique Find: At Home in the City!,"People want to live and visit Jamaica Plain because it has a hip vibe, is close to downtown, and has the most parks in the entire metropolitan area. My house is on a short two block street with primarily row houses.  It's at the foot of Sumner Hill which is filled with Victorian Mansions. It's fun to stroll around and imagine upper class life in the late 1800's. There is also a house dating from the 1700's on the main drag - Center Street.  That's where the action is and it's only a 5 minute walk from my house.  The Arnold Arboretum and Franklin Park total over 500 acres of open space and are less than a 10 minute walk. They are part of the Emerald .Necklace Greenway which was designed by Olmstead - who also designed Central Park. The wonderful lake, Jamaica Pond, is also nearby.  Most of my guests love to take a walk or run in the Arboretum.",2796082,Margaret,"Boston, MA",within an hour,98%,https://a0.muscache.com/im/pictures/user/1a19ee9e-d57e-4fac-a845-46613fb48e39.jpg?aki_policy=profile_small,Jamaica Plain,3,t,Neighborhood highlights,,-71.11456,Entire home/apt,2.5,4.0,"[""Wine glasses"", ""Essentials"", ""Barbecue utensils"", ""Washer"", ""Private entrance"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Shared patio or balcony"", ""Dishes and silverware"", ""Coffee"", ""Hot water kettle"", ""Self check-in"", ""Oven"", ""Room-darkening shades"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Ceiling fan"", ""Microwave"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Body soap"", ""Board games"", ""Freezer"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Fire extinguisher"", ""TV"", ""Baby safety gates"", ""Dishwasher"", ""Laundromat nearby"", ""Dryer"", ""Cooking basics"", ""Indoor fireplace"", ""Kitchen"", ""Hot water"", ""Keypad"", ""Backyard"", ""Heating"", ""Iron"", ""Wifi"", ""Outdoor dining area"", ""Toaster"", ""Hangers"", ""Stove"", ""Bathtub"", ""Free street parking""]",3,3,1125,3.2,,12,52,2025-06-19,10,125,60,2013-03-27,4.85,4.73,4.96,4.54,f,2,0
42,https://www.airbnb.com/rooms/750438,2025-06-19,"Private room for 1 person, separate private bath","You'll feel like you've in the country, but you're only a 15-minute subway ride to downtown Boston! The charming neighborhood of Jamaica Plain is Funky! Vibrant! Artsy! Hip! Green! Great thrift stores! Friendly folks! Wonderful restaurants! Gorgeous parks! A pond you can walk/jog around or go sailing/rowing in! A hat store, Salmagundi's, not to be missed: it's been rated the best in the country! Arnold Arboretum, Harvard's amazing tree collection and park! Forest Hills, a stunningly landscaped cemetery full of history, makes a lovely walk/jog. e.e. cummings is buried there! <br /><br />***Please note that this room is quite small. I've recently decreased the maximum number of guests to one, in spite of the fact that many, many couples have enjoyed staying here. You're free to work at the dining room table, of course, but as far as the bedroom goes, it contains a queen-sized, luxuriously comfortable bed, a lovely bureau, a closet, a side table, and NOT a lot of space to maneuver between",3945438,Lisa,"Boston, MA",within an hour,98%,https://a0.muscache.com/im/pictures/user/User/original/c0a3e842-1ec4-459e-96f3-161fdf21df96.jpeg?aki_policy=profile_small,Jamaica Plain,7,t,Neighborhood highlights,,-71.11129,Private room,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Small dorm refrigerator dedicated to guest use.  refrigerator"", ""Clothing storage: closet and dresser"", ""Air conditioning"", ""Smoke alarm"", ""Shared patio or balcony"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bidet"", ""Coffee"", ""Paid washer \u2013 In building"", ""Hot water kettle"", ""Self check-in"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Room-darkening shades"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Body soap"", ""Mini fridge"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Fire extinguisher"", ""TV"", ""Lock on bedroom door"", ""Shared backyard \u2013 Not fully fenced"", ""Dishwasher"", ""Laundromat nearby"", ""Hot water"", ""Smart lock"", ""Shower gel"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Outdoor dining area"", ""Bathtub"", ""Free street parking""]",2,2,1125,2.0,,21,57,2025-06-19,34,163,204,2013-06-04,4.89,4.83,4.97,4.83,f,0,0
43,https://www.airbnb.com/rooms/753446,2025-06-19,6 miles away from downtown Boston!,"Roslindale is a primarily residential neighborhood of Boston, bordered by Jamaica Plain, Hyde Park, West Roxbury and Mattapan. It is served by an MBTA Commuter Rail line, several MBTA bus lines and the MBTA Orange Line in nearby Jamaica Plain.<br /><br />Six miles south-southwest of downtown Boston, Roslindale was originally part of the town of Roxbury. In 1851, current day Jamaica Plain, Roslindale and West Roxbury seceded from Roxbury. The area voted in 1873 to be annexed to the City of Boston.<br /><br />Roslindale has a supermarket in the town's square and some of best and reputable restaurants in Boston, to name a few:<br />1- Defino (Italian) Address: 754 South St, Roslindale, MA 02131<br />2- Shanti (Indian) Address: 4197 Washington St, Roslindale, MA 02131<br />3- Birch Street Bistro (American) Address: 14 Birch St, Roslindale, MA 02131<br />4- Village Sushi. Address: 14 Corinth St, Roslindale, MA 02131<br />5- Sophia's Grotto (Italian) Address: 22r Birch St, Roslindale, MA 021",3962517,Sami,"Boston, MA",,,https://a0.muscache.com/im/pictures/user/ea128e91-e622-490a-a43f-3bc596d6e271.jpg?aki_policy=profile_small,Roslindale,1,t,Neighborhood highlights,,-71.12334,Private room,1.0,1.0,"[""Essentials"", ""Free street parking"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Hangers"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Shampoo"", ""Hair dryer""]",91,91,1125,91.0,,30,90,2025-06-19,0,196,0,2015-09-10,4.82,4.91,4.91,4.85,f,0,0
44,https://www.airbnb.com/rooms/801680,2025-06-19,Fort Hill Inn -Cool Space-BOSTON'S BEST-1 bedroom,"Architecturally interesting, historic, diverse, and quiet residential neighborhood. Culturally, ethnically, and economically diverse.<br /><br />Restaurants,  Full service market,  beer Wine Store are all within a 15-20 minute walk from the apartment",8229,Terry,"Boston, MA",within an hour,100%,https://a0.muscache.com/im/users/8229/profile_pic/1259099341/original.jpg?aki_policy=profile_small,Roxbury,15,t,Neighborhood highlights,,-71.09412,Entire home/apt,1.0,0.0,"[""Essentials"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Self check-in"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Microwave"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Refrigerator"", ""Fire extinguisher"", ""TV"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Keypad"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Hangers"", ""Stove"", ""Bathtub"", ""Free street parking""]",3,1,90,3.0,,1,14,2025-06-19,4,89,24,2012-12-04,4.85,4.89,4.8,4.78,f,11,0
45,https://www.airbnb.com/rooms/820073,2025-06-19,"Modern Loft, 1700 SqFt. Location!","We love our neighborhood!  Downtown Crossing is the heart of Boston where everyone and everything meets.  Named because all subway lines ""cross"" within our block, there is an abundance of restaurants, bars, shopping, and history right outside and some of the best subways in the US to get you everywhere else in the Boston/Cambridge area in minutes.<br /><br />In the heart of everything you come to Boston to see. Walk to Boston Common, The Public Garden, Fanueil Hall, Quincy Market, The New England Aquarium, Children’s Museum, the North End, Newbury Street, Boston Convention Center and South Station. Surrounded by restaurants, pubs and shops and just a block or less from all subway (T) lines.",1911807,Kelly & Chris,"Boston, MA",within an hour,94%,https://a0.muscache.com/im/pictures/user/cdd6bd41-122c-4c5c-9c5b-acdfa3092989.jpg?aki_policy=profile_small,Downtown Crossing,2,t,Neighborhood highlights,,-71.06104,Entire home/apt,2.0,1.0,"[""Wine glasses"", ""Essentials"", ""Baking sheet"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid parking off premises"", ""Cleaning available during stay"", ""Books and reading material"", ""Elevator"", ""Coffee"", ""Hot water kettle"", ""City skyline view"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""66 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix"", ""Body soap"", ""Freezer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Extra pillows and blankets"", ""Dishwasher"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Clothing storage: walk-in closet and dresser"", ""Shower gel"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Central heating"", ""Stove"", ""Portable fans"", ""Coffee maker"", ""Central air conditioning""]",2,1,1125,2.0,,8,35,2025-06-19,57,138,255,2013-04-17,4.96,5.0,5.0,4.85,t,2,0
46,https://www.airbnb.com/rooms/849408,2025-06-19,"Perfect & Practical Boston Rental (1,500+ sqft)","This neighborhood truly has it all.  Good, not overpriced restaurants and a variety of food.  Everything you need (groceries, zipcar, alcohol, etc.) is within a mile.  It's ideally close to the city center but in a quiet residential area.  My guests tell me they feel like they are ""home"" when they stay here.",4434391,Damon,"Boston, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/146ac843-1665-46eb-9739-09aa34f97841.jpg?aki_policy=profile_small,Roslindale,3,t,Neighborhood highlights,,-71.13919,Entire home/apt,2.0,3.0,"[""Wine glasses"", ""Essentials"", ""Barbecue utensils"", ""Private entrance"", ""Fast wifi \u2013 93 Mbps"", ""Clothing storage: closet and dresser"", ""Baking sheet"", ""Smoke alarm"", ""Shared patio or balcony"", ""Free driveway parking on premises \u2013 4 spaces"", ""Dedicated workspace"", ""Dishes and silverware"", ""Books and reading material"", ""Coffee"", ""Hot water kettle"", ""Self check-in"", ""BBQ grill"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Ceiling fan"", ""Microwave"", ""Shampoo"", ""65 inch HDTV with HBO Max, Disney+, Apple TV, Hulu, Amazon Prime Video, Netflix, standard cable"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Fireplace guards"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Board games"", ""Freezer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Mini fridge"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Window AC unit"", ""Fire extinguisher"", ""Lockbox"", ""Shared backyard \u2013 Not fully fenced"", ""Dishwasher"", ""Laundromat nearby"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Rice maker"", ""Gas stove"", ""Shower gel"", ""Heating"", ""Conditioner"", ""Iron"", ""Outdoor dining area"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Exterior security cameras on property"", ""Portable fans"", ""Bathtub"", ""Blender"", ""Free street parking""]",5,3,730,5.0,,10,63,2025-06-19,11,153,110,2014-01-02,4.87,4.86,4.93,4.76,f,2,0
47,https://www.airbnb.com/rooms/863788,2025-06-19,South End | 2BR 2BA | Pet OK | Walk Everywhere!,"LOCATION! Location! location! <br />1 minute walk to:<br />- Tremont Street ""restaurant row"" and bars<br />- Boston Center for the Arts (BCA) / Calderwood Pavilion<br /><br />5-10 minute walk to:<br />- Tufts Medical Center (Tufts University Medical Campus)<br />- Boston Medical Center (Boston University Medical Campus)<br />- Silver line to/from Logan Airport<br />- South of Washington (SoWA) outdoor market, restaurants / bars<br />- Foodie's supermarket<br />- CVS pharmacy<br />- Back Bay train station (Orange line subway, Amtrak)<br />- Copley mall, Copley Square, Copley subway, Copley hotels: Westin, Marriott, Fairmont<br />- Boston Public Library<br />- Hancock Tower<br />- Boston DUCK tours<br /><br />10-15 minute walk to:<br />- Whole Foods<br />- Prudential Center mall, Newbury Street (""Boston's 5th Avenue"") shopping and dining<br />- Boston Marathon Finish Line<br />- Boston Public Garden<br />- Chinatown<br /><br />15-20 minute walk to<br />- Hynes Convention Center<br />- Bo",775932,Andrew,"Boston, MA",,,https://a0.muscache.com/im/pictures/user/a70d54dd-36bf-4b26-a075-bda754f28a74.jpg?aki_policy=profile_small,South End,1,t,Neighborhood highlights,,-71.070381,Entire home/apt,,2.0,"[""Wine glasses"", ""Essentials"", ""Barbecue utensils"", ""Private entrance"", ""Paid parking garage off premises"", ""Clothing storage: closet and dresser"", ""Baking sheet"", ""Smoke alarm"", ""Fast wifi \u2013 102 Mbps"", ""Samsung stainless steel gas stove"", ""Dedicated workspace"", ""Dishes and silverware"", ""Books and reading material"", ""Coffee"", ""City skyline view"", ""Self check-in"", ""LG stainless steel single oven"", ""BBQ grill"", ""Free dryer \u2013 In unit"", ""Dining table"", ""HDTV with Roku"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Ceiling fan"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Board games"", ""Freezer"", ""Free washer \u2013 In unit"", ""Pets allowed"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Window AC unit"", ""Fire extinguisher"", ""Ethernet connection"", ""Outdoor furniture"", ""Lockbox"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Conditioner"", ""Iron"", ""Toaster"", ""Hangers"", ""Central heating"", ""Exterior security cameras on property"", ""Kitchen Aid refrigerator"", ""Portable fans"", ""Coffee maker"", ""Blender""]",3,3,150,3.0,,0,0,2025-06-19,0,0,0,2013-04-18,5.0,4.92,5.0,4.96,f,1,0
48,https://www.airbnb.com/rooms/891661,2025-06-19,Gorgeous Water Frt North End Studio,"One of the best locations in Boston. Centrally located, at the edge between the plush Boston Water Front and the North End, with its unique mixture of historic landmarks and homely feeling.",4737456,Paolo,"Boston, MA",within a few hours,46%,https://a0.muscache.com/im/pictures/user/c7e79701-2311-4cf0-a06c-0bac09b30dae.jpg?aki_policy=profile_small,North End,2,t,Neighborhood highlights,,-71.05296,Entire home/apt,1.0,1.0,"[""Essentials"", ""Kitchen"", ""Refrigerator"", ""Heating"", ""Air conditioning"", ""Smoke alarm"", ""Coffee maker""]",29,29,365,29.0,,0,11,2025-06-19,3,117,174,2013-03-19,4.71,4.81,4.85,4.72,f,1,0
49,https://www.airbnb.com/rooms/894539,2025-06-19,Private room in house,Quiet residential neighborhood near Arnold Arboretum and Roslindale Square.  On street parking and public transportation available.,4762495,Jennifer,"Boston, MA",within an hour,85%,https://a0.muscache.com/im/users/4762495/profile_pic/1358614186/original.jpg?aki_policy=profile_small,Roslindale,3,t,Neighborhood highlights,,-71.13169,Private room,1.5,1.0,"[""Essentials"", ""Barbecue utensils"", ""Washer"", ""Baking sheet"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""BBQ grill"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Indoor fireplace: wood-burning"", ""Carbon monoxide alarm"", ""Breakfast"", ""Bed linens"", ""Microwave"", ""Host greets you"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Refrigerator"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Stove"", ""Bathtub"", ""Central air conditioning"", ""Free street parking""]",29,29,1124,29.0,,0,20,2025-06-19,3,122,174,2013-10-15,4.86,4.8,4.94,4.88,f,0,0
50,https://www.airbnb.com/rooms/962610,2025-06-19,Convenient Boston Hotel Alternative,"This neighborhood truly has it all.  Good, not overpriced restaurants and a variety of food.  Everything you need (groceries, zipcar, alcohol, etc.) is within a mile.  It's ideally close to the city center but in a quiet residential area.  My guests tell me they feel like they are ""home"" when they stay here.",4434391,Damon,"Boston, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/146ac843-1665-46eb-9739-09aa34f97841.jpg?aki_policy=profile_small,Roslindale,3,t,Neighborhood highlights,,-71.14096,Entire home/apt,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Washer"", ""Patio or balcony"", ""Air conditioning"", ""Smoke alarm"", ""Kitchenette"", ""Dishes and silverware"", ""Clothing storage"", ""Coffee"", ""Hot water kettle"", ""BBQ grill"", ""Dining table"", ""Room-darkening shades"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Refrigerator"", ""Mini fridge"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Laundromat nearby"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Backyard"", ""Shower gel"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Exterior security cameras on property"", ""Portable fans"", ""Bathtub"", ""Free parking on premises"", ""Blender"", ""Free street parking""]",4,4,729,4.0,,16,76,2025-06-19,11,153,88,2013-08-01,4.91,4.99,4.87,4.87,f,2,0
